place_id,review-ID,total_stars,text,food_rating,service_rating,atmosphere_rating
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNoLU1MOWhBRRAB,5.0,目前吃過最好吃的涼麵,5.0,5.0,5.0
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURCaFozWU5nEAE,1.0,叫外送 來的台式涼麵是酸的 搞的我現在一直拉肚子 現在拉兩天了👎,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURCMGNxeURnEAE,5.0,原本看評論還有點擔心的說，但是收到外送還不錯吃，而且很細心的有用保鮮膜包住盒子防止小菜湯汁外露！光是這點就很優秀了！,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURCX3NYakt3EAE,5.0,食物味道還不錯,5.0,5.0,5.0
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURXb3VfTnpRRRAB,5.0,謝謝🙏您給我們5顆星的肯定，感恩不盡 …,5.0,5.0,4.0
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURCMkxTb1NBEAE,5.0,三更半夜飽餐一頓的好地方，百來元搞定,5.0,5.0,5.0
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURHazlHWUhnEAE,4.0,謝謝您的肯定與支持,4.0,2.0,2.0
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUQtajhqdjd3RRAB,2.0,大份 小份的為什麼醬料都給一樣的量,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUQtbmNmcDdRRRAB,3.0,,3.0,2.0,3.0
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUQta1lDMnFnRRAB,5.0,好吃不囉嗦,5.0,5.0,5.0
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUQtM3VPaUFREAE,1.0,態度不佳主要，環境不潔其次，口味不好更是。,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUQtbnNDZS1BRRAB,3.0,,3.0,3.0,2.0
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUQtMU1UYm5RRRAB,5.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUQtc1BiRnN3RRAB,3.0,,3.0,2.0,2.0
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUMtejZlNXNBRRAB,5.0,"不懂差評說的 但我吃的很滿意
味噌湯非常好喝 涼麵也很好吃
真的非常值得回購",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNNdDhTLVV3EAE,4.0,謝謝您🙏的光臨 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUMtOXJpREZREAE,5.0,宵夜時間外帶滿多次了，因為每次外帶品質都滿穩定所以來幫店家加個分，一開始看負評滿多有點擔心，但是那天深夜剛好突然想吃想說試試看，不好吃頂多下次不買了，意外的還滿合我喜歡的口味（台式麻醬的口味我覺得有點像在錦州街上的西雅圖涼麵的感覺）我們都固定吃台式麻醬口味+味增三合一，我覺得在這附近區塊算是想吃涼麵時一個不錯的選擇，而且還是24小時營業很加分👍🏻,5.0,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUMtMXFmOUhREAE,4.0,不難吃，有台式，泰式，日式三種口味的涼麵,4.0,5.0,4.0
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUMtblBuWGVREAE,5.0,,5.0,5.0,5.0
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURldzZ1VUR3EAE,3.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURlMGYyc0pBEAE,2.0,凌晨多的選擇可以吃，但今天點外送吃到一半竟然有一隻肥蒼蠅我真的要吐了…衛生在注意一下吧….,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURlb2JlSTJ3RRAB,4.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURlMXVTeFJnEAE,4.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURlOHRiS2RnEAE,5.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURlbU1uTkhBEAE,4.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURlME5idmdnRRAB,5.0,"好吃順口
口味特殊跟一般的比較不一樣
評論我覺得只是個人想法
但整體來說還是很優的！我很推",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURlMEpidEl3EAE,5.0,"真的很好吃
不要相信評論的
他們很辛苦真材實料
努力經營
大家可以給個機會",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNlaTZPOW5RRRAB,1.0,拜託一下那個涼麵真的要改進，涼麵真的很像酸掉臭掉的味道。ㄧ年前就有人反應了⋯ㄧ年後還是這樣⋯,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNlOF8tVmN3EAE,5.0,第一次吃泰式涼麵我喜歡💕酸酸辣辣的口感，三合一味增湯不錯喝，台式涼麵沒有太多的黏稠醬汁，確很入味，魯豆干魯的有入味，完全不踩雷😍😍😍😍😍 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNlM2N6ZlNnEAE,3.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNlOHZQdDBBRRAB,1.0,"女性短髮戴眼鏡服務員，從內用點餐到吃完離開，從頭到尾都把口罩掛在左耳耳朵上！
疫情期間讓人無法接受！！！",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNlcElyMUJ3EAE,5.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURjNk1PYzZBRRAB,5.0,謝謝您的光臨,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUR1bjlTcVdBEAE,4.0,深夜宵夜好選擇,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUR1dTkzWF9RRRAB,5.0,最愛泰式雞絲涼麵，酸酸辣辣非常適合沒有什麼食慾的夏天，讓人食指大動，大推,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUR1cy1XRzNRRRAB,1.0,"今天第一次點
紫菜湯裡沒有真正的紫菜
一大堆胡椒粉……
這樣的紫菜湯超貴…
涼麵一般…
不值得回購",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUR1cGFtTzd3RRAB,5.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUR1OGUzaXdnRRAB,4.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUR1Z2RfS2Z3EAE,5.0,不錯，很好吃,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUR1OXRmQ2xRRRAB,5.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUR1LXR5bEtnEAE,5.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUN1ZzhMZ0N3EAE,1.0,"在熊貓上點過超過十次 沒有一次看備註的
都是我事後反應做更換
麻煩老闆能看一下嗎？
不然直接在商店上面打不接受備註特製
我只是不吃蔥 麻煩不要放可以嗎？
可以拜託你去注意 有沒有備註事項嗎？",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUN1MVk3UFVREAE,3.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUN1MWJpX1lBEAE,1.0,有夠難吃，涼麵沒味道，泡菜整個臭掉，紫菜蛋花湯根本紫菜屑花湯，哪來的自信賣這個價格,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUN1cGQzTVBnEAE,1.0,"從外送平台點餐
泡菜鍋燒意麵裡的菜吃起來怪怪的
我從昨日半夜吃完肚子痛到現在
湯頭本身沒有泡菜味道
麵爛（但因為外送我能體諒）
我時常去店裡吃涼麵都沒問題，這是第一次吃鍋燒意麵。
吃完不舒服到現在，希望你們能像對待涼麵的態度處理鍋燒意麵。
不然就專心賣涼麵就好",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUN1bWUzTGZnEAE,4.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUN1cWJPNmxRRRAB,3.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUN1M29Ud3N3RRAB,3.0,"剛點也備註_加中辣_居然沒有加
備註是到底要做什麼用的_待改進",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUN1Z3RDNFhREAE,5.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUN1X01IMjZBRRAB,4.0,都行，但菜脯蛋是換人煎了嗎？超鹹像在吃鹽巴，菜脯本身就鹹了不要再加鹽了好嗎….,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUN1N0xiSkN3EAE,5.0,24H，還行,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUN1OU1lZk1BEAE,1.0,"中午點了外送
2個台式雞絲涼麵（大）150
一個日式雞絲涼麵（大）75
一個泰式涼麵（大）55
一份皮蛋豆腐35
一顆荷包蛋15
總共430 卻被收了480
叫了三個不辣的涼麵，來了都是辣的，小朋友都不敢吃，老闆～一個75元沒有很便宜好嗎⋯⋯沒點飲料但意外送了一杯冬瓜茶
我沒問孩子找的錢怎麼不對的話，都沒發現被多收錢！外送的店員回到店裡也沒告知店家多收錢了嗎？明明有留外送地址和電話，怎麼不會主動聯繫客人多收錢？
還等我晚上發現才打電話回去店家問，多收50的部分，店員請我下次去消費再幫我直接抵掉，那我兩盒買給小孩吃的不辣的涼麵呢⋯⋯買回來小孩都不敢吃，我不是奧客，我已經買過很多次了，只是第一次叫外送，這次的經驗讓我不敢再恭維貴店！這年頭生意不好做，我也沒刻意找碴，打了電話回去店裡又告知我店長已經下班⋯我真的滿臉問號",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUN1a05hTi13RRAB,1.0,盒子破掉是怎樣？？？？？晚餐時段，短髮老老闆娘，態度那麼爛又是怎樣？？以後不帶朋友來了謝謝。,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUN1a0piS2ZREAE,1.0,晚餐19:30左右的時段，短髮比較有年紀的老闆態度好差,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUN1a09hRC1nRRAB,1.0,短髮比較老的老闆，脾氣不知道在差什麼，另一個客人拿錯菜單也在兇，看臉色吃你的飯？,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURPejVyc3VBRRAB,3.0,全日都有販賣的涼麵店,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURPOTV5RURBEAE,1.0,你們就顧外帶就好了啊，我內用湯都喝完涼麵還沒來是什麼意思？,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURPNWJDalFnEAE,5.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUR5MmNXMFpnEAE,4.0,川流不息的街道，小巷串成街道，街道合成大路，許多汽車路過此店，無法停車消費，路人卻得以佇足，進入享受美食，不喜甜辣味，不喜醬油味，還是傳統的台式涼麵好，店內大型電視播放農民辛苦栽種的鳳梨出口受阻的新聞，我看還是跟鬍子哥訂20公斤鳳梨幫幫農民吧！這時裝著燙熱味增蛋花湯的塑膠碗，發出痛苦的悲鳴，許多的人會再來吃涼麵，我也是，就愛台式。,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURPcVp5LS1nRRAB,4.0,速度很快，食物中等，第一次買，老闆娘都沒解釋清楚，所以，沒有加辣，加了應該更好吃，三個口味都一樣，原來是要畫上面的格子，很可惜,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChRDSUhNMG9nS0VJQ0FnSURPeWNsZBAB,4.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURPaHRUQ0F3EAE,5.0,"第一次吃這家涼麵
還不錯吃！！
晚上下班還有賣涼麵的店開著
真是太棒了👍🏻👍🏻
店員們也都很親切～
有機會會再來☺️",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURPLXNLNDh3RRAB,5.0,涼麵非常好吃，我是外送單，涼麵的塑膠碗是有破裂的，導致整晚醬汁溢出，因熊貓客服一直無回應，只好打電話跟店家說明後立刻就送一包醬過來，還多送了一包冬瓜茶，非常有心🌸 未來還會多點 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURPeXRqQXFnRRAB,3.0,味增湯真好喝！！！,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURPbUtpQU1BEAE,5.0,蘆洲宵夜好去處,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURPME42cWpnRRAB,4.0,現場買外帶的，口味還不錯價格也合理，,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNPajZLNU1nEAE,5.0,住蘆洲這麼久今天第一次吃，好吃、出餐迅速、櫃檯人員很親切、CP值高、宵夜的好選擇,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNPNl9MNUR3EAE,5.0,店家態度良好，東西特別的好吃又不會很貴，也營業到很晚很適合宵夜時間去吃,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNPNl9MYVFBEAE,5.0,很好吃,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNPb2NUYjFRRRAB,5.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNPbnRHa3FRRRAB,3.0,"店員態度迅速而且到位。客氣。

但是。。。

紅茶講真的 不ok 味道苦澀而且不甜。

麵。不是那種油麵該有的那種醬麵分離感。

但是麵的份量算多！不錯！",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNPanBMYWVnEAE,5.0,親切,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNPM0wtMTdRRRAB,3.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNPMU5McE93EAE,5.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNPd0tHZHJnRRAB,5.0,最喜歡這種24H的店面，雖然說價格比較高一點，希望皮蛋豆腐可以加蔥花！雞絲麵裡超級多蔥花！好吃！,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUQyMXBmcEZREAE,4.0,24小時營業，口味也不錯,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUQyMm9mbzR3RRAB,1.0,老阿姨態度差 不會再光顧,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNXaE9qNDBnRRAB,3.0,以前很常吃，味道沒以前的好，態度也變不好。,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUQybE1fMzVnRRAB,3.0,一兩年經過都會吃一下 也曾經建議過麵是否可軟些..湯還不錯，所以給予三顆,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUQyLUktdU13EAE,5.0,,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNhaU5fYUJBEAE,1.0,上次叫涼麵  醬汁有酸敗味道  下次給客人  請先嘗試味道  在出貨  善待改進  應該是加醋  醬料放外面太久  沒使用  放冰箱  延長保存時間  比較好,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUMybDhYTnRBRRAB,4.0,宵夜好選擇,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNHay1uZ053EAE,1.0,"從五星評價降到一星，晚班怎麼老是少放餐具啦！
走了那個中性打扮 態度不好的，現在的新人態度是OK 但狀況目前還是不太上手",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUMyaVpxbl9RRRAB,4.0,涼麵不錯吃，麻醬香，辣油很辣，想吃點辣建議加一點點就夠了，不過點餐時店員另外問要不要湯，沒馬上回口氣就有兇，感覺很急躁,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUMyaXJLNVZREAE,5.0,謝謝🙏帥哥給我們5顆星的評價，感恩！ …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUMyNHFEdVBnEAE,1.0,.....味增蛋不是以前的煮法，以前是湯大滾才把蛋倒下去，然後就倒起來，這樣才有滑蛋的感覺啊，今天居然給我在鍋底煮到黏在鍋底，收錢也沒禮貌，我跟她說謝謝，居然不甩我，我買那麼多次，以前員工再怎麼ㄎㄧㄤ，我都沒留過負評，但這個蛋我無法接受🙄🙄而且還漲價了，漲價還沒做完善sop，吃會令人生氣。 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURXMzltRzZRRRAB,2.0,謝謝🙏您的捧場 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURXNC1XU0pREAE,5.0,很方便的宵夜,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURXdzlUbUdREAE,5.0,24小時很少了,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURXeFlmLThRRRAB,5.0,為所有失眠患者提供安慰。口味選擇多樣，份量也適中。,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURXbnFpakJ3EAE,4.0,謝謝🙏您的4顆星鼓勵，感恩！ …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURXNXFQbnVBRRAB,1.0,超雷！！！！！外送叫了雞絲酸辣還有雞絲麻醬跟皮蛋豆腐、泡菜、魯蛋豆乾、紫菜味增三合一各一碗！麵的調味都超雷😭😭😭備註要加中辣也沒加，打電話去問小姐說可能剛在包其他員工忘記了，說要幫忙送說現在只有她一個，那就是她忘記加呀😂😂幹嘛說其他員工？？真的超級不好吃,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURXZ29hTXRRRRAB,5.0,謝謝🙏您給許多涼麵5顆星的肯定，感恩再感恩！ …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURXblBtY3R3RRAB,5.0,帥哥您好：謝謝您給許多涼麵5顆星的肯定，感恩再感恩,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURXOU5LZ0tREAE,1.0,店內外帶的三合一味增湯貢丸有兩顆，但外送平台上叫卻只有一顆，而且價格還貴了五塊，打電話去問原因 店員卻說沒有為什麼 平台契約就是這樣，平台上價格貴一點可以接受，但內容物不一樣實在無法接受，奉勸大家斟酌點餐。,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURXOE9qUm5BRRAB,4.0,涼麵還不錯吃～口味也蠻多可以選擇👍🏻，但味噌湯偏鹹 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNXejRfTWlnRRAB,3.0,帥哥🤵‍♂️您好：感謝🙏您的捧場與指教，感恩 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNXcDhqdXpRRRAB,4.0,平價好吃，剛好位在十字路口，可以看著車潮用餐，也是種用餐體驗，有廁所。,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNXbGZ6Y1lREAE,4.0,帥哥您好：謝謝🙏您的光臨，並感謝🙏您給許多涼麵4顆星的評價，感恩 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNXX3VHZFlBEAE,4.0,好吃,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURHMzgzdWxRRRAB,1.0,"短髮有年紀的女店員
態度超爛 愛理不理
給錢連謝謝都不講
態度超爛！
年紀一把了 連做人都不會

已就經過了2個月了 現在才回
時間誰記得啊？
也難怪員工這種爛態度
直記得是中午去用餐的
不是女t的那種短髮 我知道貴店有幾個t但他們態度都還行 是一般女生的那種短髮 年紀偏大
進去什麼都不講  問多少錢 也不耐煩  那種態度看了就很火
沒看過這麼爛的員工",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNXcW9mQjFnRRAB,1.0,今天我說要外帶兩個綜合大涼麵，給我收220，我反問妳賣太貴。她說沒有啊！那妳們是怎樣算的，不懂？？？,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNXZ0xQVmt3RRAB,5.0,半夜嘴饞享用泰式、台式、日式涼麵的好地方，配上噴香荷包蛋，醇厚味噌貢丸湯，亦或許鍋燒意麵也會是你的好選擇～,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNXZ09hbkFREAE,1.0,"用熊貓叫你們家的涼麵跟紅茶
紅茶剛拿到就是酸掉的是怎麼回事
不會再叫了你們家的了",,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNNeS1IREVREAE,3.0,涼麵味道還好，味噌蛋花湯感覺還不錯,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURtajR6SXpnRRAB,5.0,非常感謝您對我們的肯定與支持！謝謝🙏🙏🙏 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURtMGFmOW9nRRAB,5.0,三合一好好喝😋😋😋 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURtOXNPa1FREAE,3.0,涼麵普通，服務態度缺乏，不會再去的一間店。,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURtZ3VQZHpBRRAB,1.0,😡 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURtc0tlejFBRRAB,3.0,外送備餐請看清楚 我點雞絲涼麵送來沒有雞絲,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNtcGFlTWtRRRAB,5.0,一般口味，綜合湯品好喝料多,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNtN3N5Y09nEAE,5.0,謝謝您的肯定與支持！🙏🙏🙏 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNtOExueFFREAE,4.0,謝謝您的肯定與支持！,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURHLTV6SG13RRAB,5.0,謝謝您的肯定與支持🙏🙏🙏 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSURHcXBPTzF3RRAB,3.0,帥哥您好：謝謝🙏您光臨 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSURHLUxDTWFREAE,5.0,謝謝您的肯定與支持🙏🙏🙏 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNHdDQtcjdnRRAB,4.0,親愛的顧客您好：謝謝🙏您的光臨，也非常感謝您給我們4顆星的評價 …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNHMjRDWGR3EAE,2.0,就這樣,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNHMmJIZGhnRRAB,5.0,蠻有誠意的涼麵店,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNHbHFhMnJBRRAB,5.0,味增湯加蛋必點！冬天喝就是爽！,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNHLXFLemFBEAE,5.0,親愛的顧客您好：感謝🙏您光臨許多涼麵，更感謝🙏您給我們5顆星的肯定。感恩感恩！ …,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUNHMkx5eG9nRRAB,5.0,口味還不錯，下次經過會再來吃。,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUNHNEpiaUtnEAE,3.0,味噌湯死鹹 老闆娘服務態度須在加強 至於涼麵個人認為尚可,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChdDSUhNMG9nS0VJQ0FnSUQ2emRlVDJBRRAB,2.0,已經好幾次了 每一次外送都有在下面說要加辣 但每一次都沒有,,,
ChIJceaYPzmpQjQRlc1-wYpELkw,ChZDSUhNMG9nS0VJQ0FnSUQ2LVpIZVpREAE,4.0,推雞絲涼麵，湯也不錯，宵夜好去處,,,
